ctrl_uniprot,group_1,ctrl_half_life,ctrl_log_10_HL,os_uniprot,group_2,os_half_life,ctrl_log_10_HL,os_log_10_HL,rs_uniprot,group_3,rs_half_life,rs_log_10_HL
P62137,ctrl,2.537652824,0.404432206,Q9D8T7,iso,11.52718925,0.404432206,1.061723423,Q91VW5,CaNrf2-TG,3.540945587,0.549119253
Q9CQ22,ctrl,2.537652824,0.404432206,P70290,iso,11.59768398,0.404432206,1.064371271,O35226,CaNrf2-TG,3.538740111,0.548848669
Q9QZD9,ctrl,2.535387966,0.404044425,Q8BXV2,iso,11.59768398,0.404044425,1.064371271,Q3U0V1,CaNrf2-TG,3.505966873,0.544807808
Q9CQP0,ctrl,2.533127147,0.403656989,Q9CPY7,iso,11.60953321,0.403656989,1.064814758,Q9CR42,CaNrf2-TG,3.484447385,0.542133911
P97467,ctrl,2.528617583,0.402883154,Q5SWT3,iso,11.62140669,0.402883154,1.0652587,P11276,CaNrf2-TG,3.480711665,0.541668049
P35293,ctrl,2.519637295,0.401338028,Q61235,iso,11.62140669,0.401338028,1.0652587,P50518,CaNrf2-TG,3.463199109,0.539477461
Q8BIF0,ctrl,2.519637295,0.401338028,Q9CQ89,iso,11.62140669,0.401338028,1.0652587,P70699,CaNrf2-TG,3.448476279,0.537627243
Q501J2,ctrl,2.51295066,0.400183962,Q9CQA3,iso,11.6334021,0.400183962,1.065706739,P28658,CaNrf2-TG,3.400964533,0.531602103
Q6PD31,ctrl,2.511284543,0.399895924,Q91UZ5,iso,11.6454223,0.399895924,1.066155242,P70698,CaNrf2-TG,3.39284072,0.530563472
P10630,ctrl,2.50740098,0.399223791,Q9CRA7,iso,11.6454223,0.399223791,1.066155242,Q80U95,CaNrf2-TG,3.39284072,0.530563472
Q5XJY5,ctrl,2.506299421,0.399032954,Q9ERI6,iso,11.6454223,0.399032954,1.066155242,Q61830,CaNrf2-TG,3.384755624,0.529527319
Q61595,ctrl,2.501875758,0.398265739,Q9D0K2,iso,11.65736933,0.398265739,1.066600556,Q61233,CaNrf2-TG,3.376708971,0.528493632
Q5GIG6,ctrl,2.499674284,0.397883422,Q59J78,iso,11.67523759,0.397883422,1.067265727,A2AJI0,CaNrf2-TG,3.366687944,0.527202864
Q99MR9,ctrl,2.497476681,0.397501442,Q8VCW8,iso,11.69335797,0.397501442,1.067939245,Q8BYJ6,CaNrf2-TG,3.356734347,0.525916972
Q922D8,ctrl,2.493093047,0.396738487,Q8CGK3,iso,11.73254762,0.396738487,1.069392325,P60766,CaNrf2-TG,3.35278072,0.52540515
Q8VD75,ctrl,2.488715839,0.395975312,Q91Z53,iso,11.73552723,0.395975312,1.069502606,Q9DBC7,CaNrf2-TG,3.34487713,0.524380169
Q9WVE8,ctrl,2.486541914,0.395595784,Q9D0F9,iso,11.74168991,0.395595784,1.069730607,Q922J3,CaNrf2-TG,3.34487713,0.524380169
Q9Z1Z2,ctrl,2.486537454,0.395595005,P43023,iso,11.8026696,0.395595005,1.07198025,Q8R550,CaNrf2-TG,3.290594035,0.517274306
Q501J6,ctrl,2.475702481,0.393698452,P17182,iso,11.83339759,0.393698452,1.073109457,Q922Z0,CaNrf2-TG,3.279198686,0.515767731
P39447,ctrl,2.469237907,0.392562935,Q9ES97,iso,11.8395624,0.392562935,1.073335651,Q9QYC0,CaNrf2-TG,3.279198686,0.515767731
Q8C0L9,ctrl,2.469237907,0.392562935,Q9CQ92,iso,11.84573363,0.392562935,1.073561963,Q8K440,CaNrf2-TG,3.259437928,0.513142715
Q9JMH9,ctrl,2.469237907,0.392562935,P17095,iso,11.86428599,0.392562935,1.074241607,Q922S4,CaNrf2-TG,3.223355673,0.508308229
Q9Z1Q5,ctrl,2.467093472,0.392185604,P51667,iso,11.95802951,0.392185604,1.077659621,P20918,CaNrf2-TG,3.212420485,0.506832387
Q8CIE6,ctrl,2.458548489,0.390678778,Q9ESD7,iso,12.02128305,0.390678778,1.079950823,Q69ZS7,CaNrf2-TG,3.208777038,0.506339541
Q70KF4,ctrl,2.458544129,0.390678008,Q923D2,iso,12.10462568,0.390678008,1.082951364,O88667,CaNrf2-TG,3.172922729,0.501459496
Q91WK2,ctrl,2.450062495,0.389177162,Q9WTP6,iso,12.11753401,0.389177162,1.083414247,P59325,CaNrf2-TG,3.155294377,0.499039884
Q8BK03,ctrl,2.437440635,0.386934047,P97478,iso,12.15642471,0.386934047,1.084805865,Q8C9H6,CaNrf2-TG,3.137860825,0.496633677
Q9DBH5,ctrl,2.432744102,0.386096428,P62245,iso,12.26136422,0.386096428,1.088538793,Q8C0L9,CaNrf2-TG,3.130929913,0.495673346
Q8BRK8,ctrl,2.427019918,0.385073341,Q61001,iso,12.27471787,0.385073341,1.089011519,Q922Y1,CaNrf2-TG,3.127490037,0.495195935
P51150,ctrl,2.425983594,0.38488786,P45376,iso,12.28788279,0.38488786,1.08947706,Q9CZD3,CaNrf2-TG,3.117187574,0.493762936
O55135,ctrl,2.416696351,0.383222086,Q9DC07,iso,12.3818292,0.383222086,1.092784809,Q61210,CaNrf2-TG,3.110347587,0.492808925
Q9D7S9,ctrl,2.416696351,0.383222086,Q9DAK9,iso,12.42243773,0.383222086,1.094206828,G5E870,CaNrf2-TG,3.090047881,0.489965209
Q8CGY6,ctrl,2.400347615,0.38027414,Q9R0Y5,iso,12.4633135,0.38027414,1.095633519,Q8R016,CaNrf2-TG,3.084163228,0.489137355
Q3TFQ1,ctrl,2.400343459,0.380273388,Q8BL65,iso,12.49071379,0.380273388,1.096587257,O89084,CaNrf2-TG,3.074982501,0.487842649
Q8K310,ctrl,2.398321118,0.379907332,Q9CZL5,iso,12.51823483,0.379907332,1.097543094,Q71FD7,CaNrf2-TG,3.073319147,0.487607662
Q9JJ28,ctrl,2.398321118,0.379907332,Q8VE95,iso,12.52502088,0.379907332,1.097778459,Q8CCJ3,CaNrf2-TG,3.069997832,0.487138069
Q99P31,ctrl,2.39225798,0.378808012,Q91ZE0,iso,12.55974452,0.378808012,1.098980805,Q58A65,CaNrf2-TG,3.063363153,0.486198484
Q9CY58,ctrl,2.388235632,0.378077174,Q9CR24,iso,12.57364233,0.378077174,1.099461102,Q8R326,CaNrf2-TG,3.056770568,0.485262843
P09405,ctrl,2.38622542,0.377711468,Q5IRJ6,iso,12.60153042,0.377711468,1.100423292,Q8C7D2,CaNrf2-TG,3.014574659,0.479226044
Q00897,ctrl,2.384218588,0.37734607,Q9WVA2,iso,12.62954249,0.37734607,1.101387618,Q8BPM0,CaNrf2-TG,3.011379034,0.478765422
Q3U1J4,ctrl,2.376237123,0.375889776,Q61102,iso,12.6437106,0.375889776,1.101874547,Q9QZN4,CaNrf2-TG,2.979778694,0.474184011
Q924C5,ctrl,2.364366636,0.373714822,P10639,iso,12.65074886,0.373714822,1.102116234,P24452,CaNrf2-TG,2.976649985,0.47372777
O88967,ctrl,2.362400414,0.37335351,Q6ZWV7,iso,12.65767938,0.37335351,1.102354091,Q99PL5,CaNrf2-TG,2.973540596,0.473273872
Q9D1E6,ctrl,2.360437458,0.372992498,Q8K3J1,iso,12.65767938,0.372992498,1.102354091,Q3UDP0,CaNrf2-TG,2.9488284,0.469649501
Q9D832,ctrl,2.360437458,0.372992498,P51881,iso,12.70012057,0.372992498,1.103807844,Q9D0F3,CaNrf2-TG,2.942712837,0.468747884
Q61749,ctrl,2.356513307,0.372269896,P48758,iso,12.71433095,0.372269896,1.104293512,Q8BI84,CaNrf2-TG,2.939667674,0.468298237
Q8BU85,ctrl,2.353584738,0.371729839,P58281,iso,12.71444756,0.371729839,1.104297495,O35435,CaNrf2-TG,2.912529962,0.464270402
Q922D4,ctrl,2.348719933,0.370831234,P11352,iso,12.74284733,0.370831234,1.10526648,Q64152,CaNrf2-TG,2.853972605,0.4554498
Q8CC21,ctrl,2.344842545,0.370113685,Q9Z2D6,iso,12.76443623,0.370113685,1.106001638,Q5GIG6,CaNrf2-TG,2.836860637,0.452838001
Q9Z204,ctrl,2.336157182,0.36850206,Q9D1I5,iso,12.7860984,0.36850206,1.106738043,Q9D338,CaNrf2-TG,2.836860637,0.452838001
Q8BHG1,ctrl,2.316141988,0.36476518,Q9QUH0,iso,12.85832285,0.36476518,1.109184326,P01029,CaNrf2-TG,2.831200229,0.451970585
Q5SW19,ctrl,2.314258987,0.364411959,Q8CG72,iso,12.8730092,0.364411959,1.10968008,P62869,CaNrf2-TG,2.804634476,0.447876268
Q8BX70,ctrl,2.310490602,0.363704206,P70404,iso,12.91690918,0.363704206,1.111158606,Q60715,CaNrf2-TG,2.782645202,0.444457836
Q9ERR7,ctrl,2.304862895,0.362645096,Q9D1G3,iso,12.93160912,0.362645096,1.111652569,Q7TSI3,CaNrf2-TG,2.775842009,0.443394744
Q80X50,ctrl,2.296474453,0.361061618,Q9D023,iso,13.03545305,0.361061618,1.11512613,Q80UP8,CaNrf2-TG,2.765023618,0.441698845
P63085,ctrl,2.284462954,0.35878412,Q99JY0,iso,13.0504242,0.35878412,1.115624629,Q9D1L0,CaNrf2-TG,2.748964125,0.439169072
Q6ZWR6,ctrl,2.273485831,0.356692252,Q9JIY5,iso,13.06542978,0.356692252,1.1161237,P01027,CaNrf2-TG,2.741001422,0.437909261
Q5SWU9,ctrl,2.272122034,0.356431653,P43024,iso,13.07306879,0.356431653,1.116377547,P33622,CaNrf2-TG,2.722601754,0.43498412
Q8BKC5,ctrl,2.266231108,0.355304197,Q9CWD8,iso,13.23305041,0.355304197,1.121659967,Q9JLT4,CaNrf2-TG,2.701875243,0.431665292
Q9CX34,ctrl,2.255428084,0.353228984,Q8R086,iso,13.27550262,0.353228984,1.123050973,Q91ZP3,CaNrf2-TG,2.691624653,0.430014497
Q9DCH4,ctrl,2.251845051,0.352538503,P56392,iso,13.34964958,0.352538503,1.125469866,P46935,CaNrf2-TG,2.686533676,0.429192289
Q8BK63,ctrl,2.24295522,0.350820603,Q9WVH9,iso,13.38897393,0.350820603,1.126747296,P06684,CaNrf2-TG,2.686533676,0.429192289
P0C605,ctrl,2.216687765,0.345704524,O70622,iso,13.40476862,0.345704524,1.127259322,Q9DBD0,CaNrf2-TG,2.673879776,0.427141877
Q9CXT8,ctrl,2.202071606,0.342831437,P04247,iso,13.40476862,0.342831437,1.127259322,O35685,CaNrf2-TG,2.666350647,0.425917262
Q61586,ctrl,2.199510627,0.342326065,P47791,iso,13.40476862,0.342326065,1.127259322,P29699,CaNrf2-TG,2.636638374,0.421050569
Q8K3W2,ctrl,2.188493056,0.340145173,Q9CXD6,iso,13.53248044,0.340145173,1.131377408,Q3TIR3,CaNrf2-TG,2.629307253,0.419841339
O70492,ctrl,2.172582318,0.336976241,Q8K1Z0,iso,13.58100201,0.336976241,1.132931813,O35114,CaNrf2-TG,2.617190424,0.417835323
P07759,ctrl,2.170922025,0.336644225,Q8BFP9,iso,13.66291848,0.336644225,1.135543477,Q61166,CaNrf2-TG,2.598032139,0.414644519
P26231,ctrl,2.16265173,0.334986587,Q78J03,iso,13.67936651,0.334986587,1.136065986,Q8VBZ3,CaNrf2-TG,2.590332899,0.413355581
Q9QYC0,ctrl,2.156082737,0.333665422,P70695,iso,13.69571888,0.333665422,1.136584833,Q8BK03,CaNrf2-TG,2.581496058,0.411871466
Q69ZR2,ctrl,2.154444208,0.333335252,Q924X2,iso,13.69585419,0.333335252,1.136589124,Q99NB9,CaNrf2-TG,2.510729661,0.399799953
P42703,ctrl,2.152811511,0.333006007,Q9DCV4,iso,13.72052457,0.333006007,1.137370716,P11152,CaNrf2-TG,2.501875758,0.398265739
Q3THK7,ctrl,2.151181286,0.332677011,Q5M8N4,iso,13.72066036,0.332677011,1.137375014,Q64133,CaNrf2-TG,2.472465968,0.393130323
Q69ZS7,ctrl,2.125416424,0.327444032,O35435,iso,13.77054327,0.327444032,1.138951074,Q3U1J4,CaNrf2-TG,2.467093472,0.392185604
Q61830,ctrl,2.111193898,0.324528122,Q9CR21,iso,13.81239026,0.324528122,1.140268841,Q91WP6,CaNrf2-TG,2.467093472,0.392185604
Q60737,ctrl,2.089441609,0.320030239,Q9DB73,iso,13.82920036,0.320030239,1.140797069,Q8BY87,CaNrf2-TG,2.461211065,0.391148859
Q5SRX1,ctrl,2.078732694,0.317798647,Q9D0G0,iso,13.8334783,0.317798647,1.140931393,P16675,CaNrf2-TG,2.437440635,0.386934047
Q61207,ctrl,2.065123011,0.314945926,P63030,iso,13.83762077,0.314945926,1.141061424,A6X935,CaNrf2-TG,2.380223208,0.376617685
P28665,ctrl,2.047251581,0.311171215,Q8CC88,iso,13.96530933,0.311171215,1.14505056,Q8BWR8,CaNrf2-TG,2.372272485,0.375164572
Q9EPL8,ctrl,2.042834961,0.310233282,P50544,iso,13.98235291,0.310233282,1.145580259,Q9D924,CaNrf2-TG,2.372272485,0.375164572
Q9Z2X1,ctrl,2.029689786,0.307429666,Q61554,iso,13.99957951,0.307429666,1.146114991,A6H8H2,CaNrf2-TG,2.364366636,0.373714822
Q61081,ctrl,2.026793552,0.306809514,Q2TPA8,iso,14.04297454,0.306809514,1.147459109,Q9CS72,CaNrf2-TG,2.337118168,0.368680672
O70373,ctrl,1.992649692,0.299430956,Q9D8B4,iso,14.06035094,0.299430956,1.147996161,Q501J6,CaNrf2-TG,2.314258987,0.364411959
P63087,ctrl,1.976011188,0.295789399,P47915,iso,14.10383715,0.295789399,1.149337285,Q05D44,CaNrf2-TG,2.259917417,0.354092569
Q9CSU0,ctrl,1.9732604,0.2951844,Q5F285,iso,14.10383715,0.2951844,1.149337285,O70548,CaNrf2-TG,2.235890128,0.349450458
Q61191,ctrl,1.967792908,0.293979391,Q8R127,iso,14.10383715,0.293979391,1.149337285,P29788,CaNrf2-TG,2.199510627,0.342326065
Q61730,ctrl,1.963706568,0.293076593,Q9CXS4,iso,14.2099506,0.293076593,1.152592568,P54310,CaNrf2-TG,2.196109879,0.341654066
P01872,ctrl,1.962352853,0.292777101,Q9D0L4,iso,14.2099506,0.292777101,1.152592568,Q2NL51,CaNrf2-TG,2.179255817,0.338308214
Q6NZJ6,ctrl,1.962350075,0.292776486,Q9D1Q6,iso,14.22774294,0.292776486,1.15313601,Q9WVA3,CaNrf2-TG,2.16183221,0.334821983
Q61838,ctrl,1.960998229,0.292477201,Q8K4Z3,iso,14.24557989,0.292477201,1.153680133,P21614,CaNrf2-TG,2.143060434,0.331034418
Q8VH51,ctrl,1.960318846,0.292326715,Q6P8J7,iso,14.24997287,0.292326715,1.153814038,Q80XL6,CaNrf2-TG,2.143060434,0.331034418
P19324,ctrl,1.942214384,0.288297166,Q9CQ91,iso,14.3172293,0.288297166,1.15585898,Q61702,CaNrf2-TG,2.095610222,0.321310508
Q9QZN4,ctrl,1.93295811,0.286222442,Q9D6U8,iso,14.45396629,0.286222442,1.159987038,Q9WVA4,CaNrf2-TG,2.095607054,0.321309852
Q8VDM6,ctrl,1.917297601,0.282689529,P08228,iso,14.45863956,0.282689529,1.160127431,Q8R3B1,CaNrf2-TG,2.089441609,0.320030239
P98078,ctrl,1.909559491,0.280933193,Q3TLP5,iso,14.48159745,0.280933193,1.160816471,Q61543,CaNrf2-TG,2.023902618,0.306189612
Q63810,ctrl,1.906990485,0.280348526,Q61292,iso,14.55579968,0.280348526,1.16303607,Q3TCN2,CaNrf2-TG,2.015284945,0.304336461
Q6PDG5,ctrl,1.901883591,0.279183932,Q9ESW4,iso,14.56528148,0.279183932,1.163318882,P21126,CaNrf2-TG,2.003906298,0.30187741
Q9JHS4,ctrl,1.899972947,0.278747417,Q5GIG6,iso,14.59318667,0.278747417,1.164150138,Q8VDC1,CaNrf2-TG,1.976011188,0.295789399
P46412,ctrl,1.891746261,0.276862884,Q91V12,iso,14.63107505,0.276862884,1.165276238,Q8JZM0,CaNrf2-TG,1.935759773,0.28685146
Q9CQ45,ctrl,1.89174368,0.276862292,Q99N89,iso,14.66885024,0.276862292,1.166396075,Q9JLV5,CaNrf2-TG,1.914707746,0.282102494
Q9QYS9,ctrl,1.886715446,0.275706405,P00416,iso,14.706821,0.275706405,1.167518807,Q8BVY0,CaNrf2-TG,1.906990485,0.280348526
P61750,ctrl,1.881716425,0.274554176,P08032,iso,14.7161882,0.274554176,1.167795333,Q9JIK9,CaNrf2-TG,1.894269155,0.277441688
Q9QZE5,ctrl,1.876738743,0.27340382,Q8BH86,iso,14.72588019,0.27340382,1.168081263,E9Q912,CaNrf2-TG,1.74791091,0.242519293
Q8K1B8,ctrl,1.852250101,0.267699627,P85094,iso,14.76414715,0.267699627,1.169208365,Q921U8,CaNrf2-TG,1.734563487,0.2391902
P06728,ctrl,1.82369719,0.260952729,Q3UN90,iso,14.80261352,0.260952729,1.1703384,P55292,CaNrf2-TG,1.726652004,0.237204817
Q921I1,ctrl,1.81902135,0.259837796,Q8BHC4,iso,14.82192196,0.259837796,1.170904522,O54988,CaNrf2-TG,1.726123125,0.237071771
Q922J3,ctrl,1.816694791,0.259281971,Q9R0X4,iso,14.86069036,0.259281971,1.172038985,P35385,CaNrf2-TG,1.65953318,0.21998594
P35282,ctrl,1.80974596,0.257617616,Q8BW75,iso,14.87041417,0.257617616,1.172323065,O35465,CaNrf2-TG,1.657596495,0.21947882
O54931,ctrl,1.805145997,0.256512333,Q60930,iso,14.88015071,0.256512333,1.17260733,Q8BJS4,CaNrf2-TG,1.655664324,0.218972291
P32233,ctrl,1.805145997,0.256512333,Q91VM9,iso,14.94866516,0.256512333,1.174602414,P15508,CaNrf2-TG,1.607389128,0.206121027
Q9QX11,ctrl,1.791476092,0.253211017,Q3URS9,iso,14.96851838,0.253211017,1.175178815,Q01149,CaNrf2-TG,1.427559393,0.154594186
Q9Z1R2,ctrl,1.784718485,0.251569722,Q91YT0,iso,15.04780801,0.251569722,1.177473242,Q8R574,CaNrf2-TG,1.404954973,0.147662406
Q8VCI5,ctrl,1.772462549,0.248577068,Q8K2B3,iso,15.05761477,0.248577068,1.177756182,Q91YE6,CaNrf2-TG,1.364441467,0.13495491
Q9Z0P5,ctrl,1.742011333,0.241050976,O55142,iso,15.26016425,0.241050976,1.183559208,Q99LE6,CaNrf2-TG,1.359216059,0.133288497
Q61147,ctrl,1.734561317,0.239189657,Q9DCZ4,iso,15.27041804,0.239189657,1.183850926,Q9EPE9,CaNrf2-TG,1.343775946,0.128326863
Q9DBC7,ctrl,1.729279696,0.237865242,O35658,iso,15.29079836,0.237865242,1.184430161,Q61235,CaNrf2-TG,1.311497061,0.117767322
Q9WTX5,ctrl,1.726123125,0.237071771,P62911,iso,15.3218944,0.237071771,1.185312465,P70399,CaNrf2-TG,1.29239417,0.11139499
Q8C5Q4,ctrl,1.717768764,0.234964701,Q9CQR4,iso,15.40498234,0.234964701,1.187661205,Q61749,CaNrf2-TG,1.288873564,0.110210316
Q8BZI0,ctrl,1.709494883,0.232867805,O88441,iso,15.43620124,0.232867805,1.188540432,Q91W50,CaNrf2-TG,1.176451825,0.070574148
Q8R5L3,ctrl,1.693183953,0.228704144,Q3V384,iso,15.44686517,0.228704144,1.188840356,Q8VHR5,CaNrf2-TG,1.146288963,0.059294111
Q9D8B3,ctrl,1.691165914,0.228186217,P43275,iso,15.46789209,0.228186217,1.189431134,P97379,CaNrf2-TG,1.129193858,0.052768507
O89020,ctrl,1.688150943,0.227411276,Q91WD5,iso,15.51011816,0.227411276,1.190615106,O35841,CaNrf2-TG,1.115659831,0.047531797
Q6PGL7,ctrl,1.667329401,0.222021408,P02468,iso,15.54734272,0.222021408,1.191656172,Q6P1B1,CaNrf2-TG,1.069332458,0.029112749
Q8BWA5,ctrl,1.665374487,0.221511907,Q8BMF3,iso,15.57389131,0.221511907,1.192397139,Q9JMD0,CaNrf2-TG,1.029864453,0.012780068
Q7TPW1,ctrl,1.661474397,0.220493653,Q91YP0,iso,15.60615064,0.220493653,1.193295795,P47758,CaNrf2-TG,1.009360715,0.004046398
Q925F2,ctrl,1.661474397,0.220493653,P26443,iso,15.65974246,0.220493653,1.194784615,Q70KF4,CaNrf2-TG,0.909744644,-0.041080493
Q9CW03,ctrl,1.65953318,0.21998594,Q9QZQ8,iso,15.68135335,0.21998594,1.195383541,Q6PDG5,CaNrf2-TG,0.901654869,-0.044959668
P61021,ctrl,1.656629846,0.219225481,Q0II04,iso,15.70320183,0.219225481,1.195988213,O89020,CaNrf2-TG,0.879723296,-0.055653907
Q811U4,ctrl,1.653732707,0.218465316,Q9WTP7,iso,15.72475455,0.218465316,1.196583875,Q8K0L0,CaNrf2-TG,0.873900913,-0.058537807
Q6A026,ctrl,1.642256452,0.215440977,P02469,iso,15.75764255,0.215440977,1.197491245,P28656,CaNrf2-TG,0.85961348,-0.065696783
Q91ZU6,ctrl,1.642256452,0.215440977,Q99LC3,iso,15.77413819,0.215440977,1.197945641,P62077,CaNrf2-TG,0.858054006,-0.066485377
P46935,ctrl,1.641305663,0.215189468,P41216,iso,15.77952468,0.215189468,1.198093917,O55106,CaNrf2-TG,0.822268886,-0.084986143
P32067,ctrl,1.638463765,0.214436841,Q9D0S9,iso,15.81246206,0.214436841,1.198999496,Q8BFS6,CaNrf2-TG,0.803648905,-0.094933643
Q61655,ctrl,1.630232584,0.212249569,P59017,iso,15.81264242,0.212249569,1.19900445,P58021,CaNrf2-TG,0.774491651,-0.110983259
A2AGT5,ctrl,1.612408913,0.20747519,Q9D2N4,iso,15.83467768,0.20747519,1.199609227,Q8BUK6,CaNrf2-TG,0.755730756,-0.121632903
G5E870,ctrl,1.60693264,0.205997672,Q99KR7,iso,15.8399246,0.205997672,1.19975311,Q6ZWU9,CaNrf2-TG,0.747769499,-0.126232253
Q00898,ctrl,1.605116712,0.205506617,Q8BGP6,iso,15.85677443,0.205506617,1.200214848,Q76LL6,CaNrf2-TG,0.560118934,-0.251719747
Q8BUK6,ctrl,1.599689778,0.20403577,Q9CZ42,iso,15.87875106,0.20403577,1.20081634,P04186,CaNrf2-TG,0.555189968,-0.25555839
Q8BP40,ctrl,1.599239497,0.203913507,Q9D6J6,iso,15.90097107,0.203913507,1.201423648,P61620,CaNrf2-TG,0.531592907,-0.274420823
Q4U4S6,ctrl,1.588948904,0.201109932,P11404,iso,15.91210442,0.201109932,1.20172762,,CaNrf2-TG,,#NUM!
Q9DBG7,ctrl,1.587169737,0.200623374,Q99MR8,iso,15.9457816,0.200623374,1.202645812,,CaNrf2-TG,,#NUM!
Q91VC3,ctrl,1.573099984,0.196756327,Q9D8Y1,iso,15.9457816,0.196756327,1.202645812,,CaNrf2-TG,,#NUM!
Q8C1Q6,ctrl,1.555857988,0.191969954,Q71RI9,iso,15.97941745,0.191969954,1.203560943,,CaNrf2-TG,,#NUM!
P60122,ctrl,1.554155599,0.191494497,Q8R1S0,iso,15.99066096,0.191494497,1.203866415,,CaNrf2-TG,,#NUM!
P70122,ctrl,1.552456931,0.191019561,P24472,iso,16.0019203,0.191019561,1.204172103,,CaNrf2-TG,,#NUM!
Q9EQQ9,ctrl,1.54906725,0.190070272,Q71LX4,iso,16.02430138,0.190070272,1.204779104,,CaNrf2-TG,,#NUM!
Q8VEJ9,ctrl,1.542335532,0.188178864,Q9DCM2,iso,16.03004546,0.188178864,1.204934754,,CaNrf2-TG,,#NUM!
A2ADF7,ctrl,1.527398488,0.183952356,Q99NB1,iso,16.13827966,0.183952356,1.207857237,,CaNrf2-TG,,#NUM!
O89017,ctrl,1.484280631,0.17151602,P99028,iso,16.14974792,0.17151602,1.208165748,,CaNrf2-TG,,#NUM!
A2AJI0,ctrl,1.478099096,0.169703551,Q922B1,iso,16.14974792,0.169703551,1.208165748,,CaNrf2-TG,,#NUM!
Q9ERP3,ctrl,1.474260539,0.168574241,Q9WVL0,iso,16.14974792,0.168574241,1.208165748,,CaNrf2-TG,,#NUM!
O70571,ctrl,1.471968835,0.167898615,Q91VD9,iso,16.24798539,0.167898615,1.21079952,,CaNrf2-TG,,#NUM!
Q9JI78,ctrl,1.471968835,0.167898615,Q9D7J9,iso,16.26533335,0.167898615,1.211262968,,CaNrf2-TG,,#NUM!
Q91X72,ctrl,1.465886114,0.166100231,A2ASQ1,iso,16.28864926,0.166100231,1.211885072,,CaNrf2-TG,,#NUM!
Q9ESL4,ctrl,1.448683359,0.160973471,P03921,iso,16.32394095,0.160973471,1.212825015,,CaNrf2-TG,,#NUM!
Q01279,ctrl,1.423265095,0.153285799,O55137,iso,16.45414187,0.153285799,1.216275238,,CaNrf2-TG,,#NUM!
Q91W50,ctrl,1.420418495,0.152416319,Q9CQZ5,iso,16.50193269,0.152416319,1.217534811,,CaNrf2-TG,,#NUM!
P23953,ctrl,1.380364316,0.139993724,Q9JJW5,iso,16.53776109,0.139993724,1.218476714,,CaNrf2-TG,,#NUM!
O35143,ctrl,1.374848745,0.138254922,Q7TQ48,iso,16.6102847,0.138254922,1.220377076,,CaNrf2-TG,,#NUM!
Q8BPM0,ctrl,1.373683943,0.137886822,Q8BK30,iso,16.7081795,0.137886822,1.222929132,,CaNrf2-TG,,#NUM!
O70548,ctrl,1.367070614,0.135790948,Q8BGX2,iso,16.74511235,0.135790948,1.223888066,,CaNrf2-TG,,#NUM!
Q99MS7,ctrl,1.367069266,0.13579052,Q9CXZ1,iso,16.75745961,0.13579052,1.224208181,,CaNrf2-TG,,#NUM!
P98156,ctrl,1.359216059,0.133288497,Q91VN4,iso,16.81947006,0.133288497,1.225812308,,CaNrf2-TG,,#NUM!
Q9R1P1,ctrl,1.347603322,0.129562073,Q9WV98,iso,16.86325371,0.129562073,1.226941374,,CaNrf2-TG,,#NUM!
Q61584,ctrl,1.311497061,0.117767322,Q9Z1P6,iso,16.89449109,0.117767322,1.227745114,,CaNrf2-TG,,#NUM!
Q9QZF2,ctrl,1.304268891,0.115367136,Q3TC72,iso,16.94487803,0.115367136,1.229038447,,CaNrf2-TG,,#NUM!
Q9ET54,ctrl,1.301875543,0.114569469,Q8K2C6,iso,16.94487803,0.114569469,1.229038447,,CaNrf2-TG,,#NUM!
Q8VBT1,ctrl,1.294750334,0.112186032,P84099,iso,16.97018437,0.112186032,1.229686561,,CaNrf2-TG,,#NUM!
P39876,ctrl,1.288581245,0.110111806,P03888,iso,17.04655896,0.110111806,1.231636725,,CaNrf2-TG,,#NUM!
P01898,ctrl,1.287705084,0.10981641,O89106,iso,17.07217016,0.10981641,1.232288731,,CaNrf2-TG,,#NUM!
P54823,ctrl,1.280733726,0.107458846,Q8VEM8,iso,17.07217016,0.107458846,1.232288731,,CaNrf2-TG,,#NUM!
Q61703,ctrl,1.278427077,0.10667596,Q6P3A8,iso,17.09785843,0.10667596,1.232941717,,CaNrf2-TG,,#NUM!
Q02819,ctrl,1.273837444,0.105114011,Q7TMF3,iso,17.1431054,0.105114011,1.234089495,,CaNrf2-TG,,#NUM!
Q8K2I3,ctrl,1.267017348,0.102782561,P97450,iso,17.17581476,0.102782561,1.234917348,,CaNrf2-TG,,#NUM!
Q7TPV4,ctrl,1.256363736,0.099115392,Q925I1,iso,17.20181612,0.099115392,1.235574301,,CaNrf2-TG,,#NUM!
P20918,ctrl,1.224397215,0.087922333,Q60932,iso,17.24740114,0.087922333,1.236723664,,CaNrf2-TG,,#NUM!
O08677,ctrl,1.212889916,0.083821385,Q99J39,iso,17.25405572,0.083821385,1.236891196,,CaNrf2-TG,,#NUM!
Q61702,ctrl,1.210302993,0.082894107,Q9Z2I0,iso,17.2932284,0.082894107,1.237876077,,CaNrf2-TG,,#NUM!
P01887,ctrl,1.180610722,0.072106723,Q9CPP6,iso,17.30661358,0.072106723,1.238212097,,CaNrf2-TG,,#NUM!
Q9CXW3,ctrl,1.153743511,0.062109272,P52825,iso,17.33301277,0.062109272,1.238874057,,CaNrf2-TG,,#NUM!
Q9DBN5,ctrl,1.135288816,0.055106359,P67778,iso,17.41269577,0.055106359,1.240866012,,CaNrf2-TG,,#NUM!
